tconst	imdb_id	primaryTitle	startYear	averageRating	numVotes
tt1490017	1490017	The Lego Movie	2014	7.7	387648
tt0117571	117571	Scream	1996	7.4	387416
tt0408236	408236	Sweeney Todd: The Demon Barber of Fleet Street	2007	7.3	386414
tt1409024	1409024	Men in Black³	2012	6.8	386265
tt0091042	91042	Ferris Bueller's Day Off	1986	7.8	385627
tt2737304	2737304	Bird Box	2018	6.6	385213
tt0286106	286106	Signs	2002	6.8	384947
tt9032400	9032400	Eternals	2021	6.3	384851
tt2194499	2194499	About Time	2013	7.8	384835
tt0448115	448115	Shazam!	2019	7.0	384055
tt0478311	478311	Knocked Up	2007	6.9	383992
tt0147800	147800	10 Things I Hate About You	1999	7.3	383552
tt0338751	338751	The Aviator	2004	7.5	383526
tt0162661	162661	Sleepy Hollow	1999	7.3	383321
tt0166924	166924	Mulholland Drive	2001	7.9	382956
tt1068680	1068680	Yes Man	2008	6.8	382542
tt0099423	99423	Die Hard 2	1990	7.1	382533
tt0388795	388795	Brokeback Mountain	2005	7.7	381405
tt0343660	343660	50 First Dates	2004	6.8	381242
tt0081398	81398	Raging Bull	1980	8.1	379393
tt0096283	96283	My Neighbor Totoro	1988	8.1	378855
tt3778644	3778644	Solo: A Star Wars Story	2018	6.9	378281
tt2948372	2948372	Soul	2020	8.0	378102
tt6791350	6791350	Guardians of the Galaxy Vol. 3	2023	7.9	377923
tt0357413	357413	Anchorman: The Legend of Ron Burgundy	2004	7.1	377902
tt4912910	4912910	Mission: Impossible - Fallout	2018	7.7	377319
tt0120755	120755	Mission: Impossible II	2000	6.1	377030
tt0087843	87843	Once Upon a Time in America	1984	8.3	376861
tt0438488	438488	Terminator Salvation	2009	6.5	376819
tt3521164	3521164	Moana	2016	7.6	376705
tt0477347	477347	Night at the Museum	2006	6.5	376449
tt1182345	1182345	Moon	2009	7.8	376167
tt7784604	7784604	Hereditary	2018	7.3	376100
tt0113497	113497	Jumanji	1995	7.1	375899
tt1907668	1907668	Flight	2012	7.3	375582
tt0396269	396269	Wedding Crashers	2005	7.0	375183
tt0363163	363163	Downfall	2004	8.2	374536
tt0107688	107688	The Nightmare Before Christmas	1993	7.9	374515
tt0298130	298130	The Ring	2002	7.1	374225
tt0120663	120663	Eyes Wide Shut	1999	7.5	374075
tt0119396	119396	Jackie Brown	1997	7.5	373990
tt1371111	1371111	Cloud Atlas	2012	7.4	373976
tt0360486	360486	Constantine	2005	7.0	373405
tt1951266	1951266	The Hunger Games: Mockingjay - Part 2	2015	6.5	371987
tt3799694	3799694	The Nice Guys	2016	7.4	371807
tt0395169	395169	Hotel Rwanda	2004	8.1	371480
tt1650062	1650062	Super 8	2011	7.0	367102
tt0496806	496806	Ocean's Thirteen	2007	6.9	366837
tt1065073	1065073	Boyhood	2014	7.9	366778
tt1748122	1748122	Moonrise Kingdom	2012	7.8	366383
tt0047478	47478	Seven Samurai	1954	8.6	366092
tt0790724	790724	Jack Reacher	2012	7.0	364505
tt1320253	1320253	The Expendables	2010	6.4	364202
tt9362722	9362722	Spider-Man: Across the Spider-Verse	2023	8.6	363886
tt1646971	1646971	How to Train Your Dragon 2	2014	7.8	363197
tt2106476	2106476	The Hunt	2012	8.3	363161
tt4649466	4649466	Kingsman: The Golden Circle	2017	6.7	362131
tt0077416	77416	The Deer Hunter	1978	8.1	361502
tt0100405	100405	Pretty Woman	1990	7.1	360909
tt0878804	878804	The Blind Side	2009	7.6	359835
tt2798920	2798920	Annihilation	2018	6.8	359795
tt1041829	1041829	The Proposal	2009	6.8	359320
tt1231583	1231583	Due Date	2010	6.5	357561
tt0117500	117500	The Rock	1996	7.4	357488
tt1403865	1403865	True Grit	2010	7.6	357032
tt0910936	910936	Pineapple Express	2008	6.9	356869
tt0389860	389860	Click	2006	6.4	355966
tt1104001	1104001	Tron: Legacy	2010	6.8	355303
tt0433035	433035	Real Steel	2011	7.1	354879
tt0822854	822854	Shooter	2007	7.1	354852
tt0212338	212338	Meet the Parents	2000	7.0	354586
tt0368891	368891	National Treasure	2004	6.9	354402
tt2788710	2788710	The Interview	2014	6.5	353963
tt1179933	1179933	10 Cloverfield Lane	2016	7.2	353837
tt0100802	100802	Total Recall	1990	7.5	353642
tt0120601	120601	Being John Malkovich	1999	7.7	352925
tt0887883	887883	Burn After Reading	2008	7.0	352596
tt0213149	213149	Pearl Harbor	2001	6.2	351257
tt0462538	462538	The Simpsons Movie	2007	7.3	349283
tt0167190	167190	Hellboy	2004	6.8	349253
tt0071315	71315	Chinatown	1974	8.1	349059
tt1193138	1193138	Up in the Air	2009	7.4	349058
tt0064116	64116	Once Upon a Time in the West	1968	8.5	348489
tt3731562	3731562	Kong: Skull Island	2017	6.7	346720
tt0110148	110148	Interview with the Vampire: The Vampire Chronicles	1994	7.5	346601
tt0238380	238380	Equilibrium	2002	7.3	346515
tt1707386	1707386	Les Misérables	2012	7.5	345575
tt7653254	7653254	Marriage Story	2019	7.9	345511
tt0053125	53125	North by Northwest	1959	8.3	345394
tt0209163	209163	The Mummy Returns	2001	6.4	345266
tt1790809	1790809	Pirates of the Caribbean: Dead Men Tell No Tales	2017	6.5	344771
tt0120667	120667	Fantastic Four	2005	5.7	343406
tt4881806	4881806	Jurassic World: Fallen Kingdom	2018	6.1	342850
tt1306980	1306980	50/50	2011	7.6	342631
tt0125439	125439	Notting Hill	1999	7.2	341431
tt0163025	163025	Jurassic Park III	2001	5.9	340364
tt0359950	359950	The Secret Life of Walter Mitty	2013	7.3	340238
tt6857112	6857112	Us	2019	6.8	339959
tt0116367	116367	From Dusk Till Dawn	1996	7.2	339767
tt0884328	884328	The Mist	2007	7.1	339281
tt1037705	1037705	The Book of Eli	2010	6.8	338740
tt0094721	94721	Beetlejuice	1988	7.5	338651
tt0112471	112471	Before Sunrise	1995	8.1	338416
tt1591095	1591095	Insidious	2010	6.8	338366
tt0970179	970179	Hugo	2011	7.5	336463
tt0399295	399295	Lord of War	2005	7.6	336294
tt2322441	2322441	Fifty Shades of Grey	2015	4.2	335282
tt0386588	386588	Hitch	2005	6.6	334894
tt1951261	1951261	The Hangover Part III	2013	5.8	334744
tt1645170	1645170	The Dictator	2012	6.4	333914
tt2771200	2771200	Beauty and the Beast	2017	7.1	333898
tt0031381	31381	Gone with the Wind	1939	8.2	333594
tt0119528	119528	Liar Liar	1997	6.9	332608
tt0056592	56592	To Kill a Mockingbird	1962	8.3	332342
tt1638355	1638355	The Man from U.N.C.L.E.	2015	7.2	331822
tt0413267	413267	Shrek the Third	2007	6.1	331704
tt0119008	119008	Donnie Brasco	1997	7.7	331551
tt10366206	10366206	John Wick: Chapter 4	2023	7.7	331133
tt2109248	2109248	Transformers: Age of Extinction	2014	5.6	331096
tt4975722	4975722	Moonlight	2016	7.4	331028
tt0381849	381849	3:10 to Yuma	2007	7.6	330620
tt0472043	472043	Apocalypto	2006	7.8	330551
tt0190590	190590	O Brother, Where Art Thou?	2000	7.7	330189
tt1981677	1981677	Pitch Perfect	2012	7.1	330149
tt0094226	94226	The Untouchables	1987	7.8	330136
tt0332379	332379	School of Rock	2003	7.2	330128
tt3606756	3606756	Incredibles 2	2018	7.5	330121
tt0944835	944835	Salt	2010	6.4	329729
tt0414387	414387	Pride & Prejudice	2005	7.8	329602
tt2004420	2004420	Neighbors	2014	6.3	328920
tt0129387	129387	There's Something About Mary	1998	7.1	328360
tt0175880	175880	Magnolia	1999	8.0	327897
tt0105323	105323	Scent of a Woman	1992	8.0	327866
tt0399201	399201	The Island	2005	6.8	327294
tt3682448	3682448	Bridge of Spies	2015	7.6	327257
tt4925292	4925292	Lady Bird	2017	7.4	327147
tt0453467	453467	Deja Vu	2006	7.1	327075
tt0103776	103776	Batman Returns	1992	7.1	326808
tt0425210	425210	Lucky Number Slevin	2006	7.7	325297
tt0109040	109040	Ace Ventura: Pet Detective	1994	6.9	324404
tt1245526	1245526	RED	2010	7.0	323601
tt0489099	489099	Jumper	2008	6.1	323042
tt7888964	7888964	Nobody	2021	7.4	322796
tt0119177	119177	Gattaca	1997	7.7	322656
tt0212720	212720	A.I. Artificial Intelligence	2001	7.2	322561
tt0457939	457939	The Holiday	2006	6.9	322398
tt1397280	1397280	Taken 2	2012	6.2	322202
tt1764651	1764651	The Expendables 2	2012	6.6	321920
tt0293662	293662	The Transporter	2002	6.8	320598
tt3110958	3110958	Now You See Me 2	2016	6.4	320320
tt0120201	120201	Starship Troopers	1997	7.3	320289
tt0298203	298203	8 Mile	2002	7.2	320014
tt2140479	2140479	The Accountant	2016	7.3	319874
tt1125849	1125849	The Wrestler	2008	7.9	319564
tt1197624	1197624	Law Abiding Citizen	2009	7.4	319021
tt1302011	1302011	Kung Fu Panda 2	2011	7.3	318736
tt0103644	103644	Alien³	1992	6.4	318714
tt0118880	118880	Con Air	1997	6.9	318623
tt0278504	278504	Insomnia	2002	7.2	318452
tt1790885	1790885	Zero Dark Thirty	2012	7.4	318423
tt0838283	838283	Step Brothers	2008	6.9	318359
tt5311514	5311514	Your Name.	2016	8.4	318266
tt1152836	1152836	Public Enemies	2009	7.0	318228
tt0106977	106977	The Fugitive	1993	7.8	317843
tt0119822	119822	As Good as It Gets	1997	7.7	317833
tt5727208	5727208	Uncut Gems	2019	7.4	317143
tt0449467	449467	Babel	2006	7.5	316815
tt7991608	7991608	Red Notice	2021	6.3	316785
tt0120762	120762	Mulan	1998	7.7	315565
tt1598778	1598778	Contagion	2011	6.8	315508
tt1253863	1253863	300: Rise of an Empire	2014	6.2	315488
tt1194173	1194173	The Bourne Legacy	2012	6.6	315274
tt15239678	15239678	Dune: Part Two	2024	8.8	314953
tt0814314	814314	Seven Pounds	2008	7.6	314896
tt0112384	112384	Apollo 13	1995	7.7	314890
tt5726616	5726616	Call Me by Your Name	2017	7.8	314148
tt0120623	120623	A Bug's Life	1998	7.2	313894
tt0056172	56172	Lawrence of Arabia	1962	8.3	313593
tt0320661	320661	Kingdom of Heaven	2005	7.3	313401
tt1028528	1028528	Death Proof	2007	7.0	313206
tt0265666	265666	The Royal Tenenbaums	2001	7.6	312734
tt4034228	4034228	Manchester by the Sea	2016	7.8	312637
tt1028532	1028532	Hachi: A Dog's Tale	2009	8.1	310577
tt1013752	1013752	Fast & Furious	2009	6.5	310560
tt1485796	1485796	The Greatest Showman	2017	7.5	310551
tt0319343	319343	Elf	2003	7.1	310400
tt3076658	3076658	Creed	2015	7.6	310311
tt0095327	95327	Grave of the Fireflies	1988	8.5	309190
tt0808151	808151	Angels & Demons	2009	6.7	309172
tt1478338	1478338	Bridesmaids	2011	6.8	308662
tt4123430	4123430	Fantastic Beasts: The Crimes of Grindelwald	2018	6.5	308101
tt0077651	77651	Halloween	1978	7.7	306182
tt1091191	1091191	Lone Survivor	2013	7.5	306155
tt0379786	379786	Serenity	2005	7.8	305367
tt9114286	9114286	Black Panther: Wakanda Forever	2022	6.7	304061
tt2397535	2397535	Predestination	2014	7.4	304027
tt4550098	4550098	Nocturnal Animals	2016	7.5	303967
tt0473075	473075	Prince of Persia: The Sands of Time	2010	6.6	303450
tt2316204	2316204	Alien: Covenant	2017	6.4	303210
tt2277860	2277860	Finding Dory	2016	7.2	302599
tt0800039	800039	Forgetting Sarah Marshall	2008	7.1	302020
tt1735898	1735898	Snow White and the Huntsman	2012	6.1	302011
tt0120669	120669	Fear and Loathing in Las Vegas	1998	7.5	301024
tt7349950	7349950	It Chapter Two	2019	6.5	300941
tt0077631	77631	Grease	1978	7.2	299811
tt4160708	4160708	Don't Breathe	2016	7.1	299752
tt1259571	1259571	The Twilight Saga: New Moon	2009	4.8	299551
tt3065204	3065204	The Conjuring 2	2016	7.3	299544
tt4263482	4263482	The Witch	2015	7.0	299532
tt0783233	783233	Atonement	2007	7.8	299215
tt0463985	463985	The Fast and the Furious: Tokyo Drift	2006	6.0	298999
tt0203009	203009	Moulin Rouge!	2001	7.6	298904
tt0121164	121164	Corpse Bride	2005	7.4	298223
tt0120611	120611	Blade	1998	7.1	298089
tt1213663	1213663	The World's End	2013	6.9	297811
tt0089218	89218	The Goonies	1985	7.7	297702
tt3263904	3263904	Sully	2016	7.4	297357
tt0322259	322259	2 Fast 2 Furious	2003	5.9	296936
tt0258000	258000	Panic Room	2002	6.8	296387
tt0438097	438097	Ice Age: The Meltdown	2006	6.8	296039
tt1133985	1133985	Green Lantern	2011	5.5	295786
tt3402236	3402236	Murder on the Orient Express	2017	6.5	295770
tt1001526	1001526	Megamind	2010	7.3	294748
tt3464902	3464902	The Lobster	2015	7.1	294520
tt0187078	187078	Gone in 60 Seconds	2000	6.5	294100
tt0120812	120812	Rush Hour	1998	7.0	293828
tt1343727	1343727	Dredd	2012	7.1	293656
tt0450385	450385	1408	2007	6.8	293523
tt0463854	463854	28 Weeks Later	2007	6.9	293155
tt0187393	187393	The Patriot	2000	7.2	292996
tt0437086	437086	Alita: Battle Angel	2019	7.3	292913
tt0181875	181875	Almost Famous	2000	7.9	292810
tt0212985	212985	Hannibal	2001	6.8	292635
tt0118884	118884	Contact	1997	7.5	292572
tt1192628	1192628	Rango	2011	7.3	292441
tt0800320	800320	Clash of the Titans	2010	5.8	292411
tt0452623	452623	Gone Baby Gone	2007	7.6	292329
tt1340138	1340138	Terminator Genisys	2015	6.3	292175
tt2302755	2302755	Olympus Has Fallen	2013	6.5	291880
tt3040964	3040964	The Jungle Book	2016	7.4	291650
tt0196229	196229	Zoolander	2001	6.5	291239
tt7126948	7126948	Wonder Woman 1984	2020	5.4	291237
tt0348150	348150	Superman Returns	2006	6.1	291101
tt0170016	170016	How the Grinch Stole Christmas	2000	6.3	291059
tt9243946	9243946	El Camino: A Breaking Bad Movie	2019	7.3	290498
tt7349662	7349662	BlacKkKlansman	2018	7.5	290458
tt0097757	97757	The Little Mermaid	1989	7.6	290397
tt0289765	289765	Red Dragon	2002	7.2	290374
tt0107614	107614	Mrs. Doubtfire	1993	7.1	290210
tt0099348	99348	Dances with Wolves	1990	8.0	289806
tt1817273	1817273	The Place Beyond the Pines	2012	7.3	289778
tt6139732	6139732	Aladdin	2019	6.9	289426
tt0061722	61722	The Graduate	1967	8.0	287956
tt1650554	1650554	Kick-Ass 2	2013	6.5	287827
tt0120804	120804	Resident Evil	2002	6.6	287754
tt1386588	1386588	The Other Guys	2010	6.6	287740
tt0381681	381681	Before Sunset	2004	8.1	287193
tt0151804	151804	Office Space	1999	7.6	286987
tt0104257	104257	A Few Good Men	1992	7.7	286642
tt0116695	116695	Jerry Maguire	1996	7.3	286473
tt2674426	2674426	Me Before You	2016	7.4	286245
tt0290002	290002	Meet the Fockers	2004	6.3	286159
tt0175142	175142	Scary Movie	2000	6.3	285876
tt0401729	401729	John Carter	2012	6.6	285790
tt0112442	112442	Bad Boys	1995	6.8	285611
tt0411477	411477	Hellboy II: The Golden Army	2008	7.0	285502
tt0183649	183649	Phone Booth	2002	7.1	285261
tt0259711	259711	Vanilla Sky	2001	6.9	285250
tt0486655	486655	Stardust	2007	7.6	284792
tt0320691	320691	Underworld	2003	7.0	284736
tt0185937	185937	The Blair Witch Project	1999	6.5	284605
tt0257044	257044	Road to Perdition	2002	7.7	284104
tt0338526	338526	Van Helsing	2004	6.1	284012
tt0053291	53291	Some Like It Hot	1959	8.2	282993
tt0955308	955308	Robin Hood	2010	6.6	282784
tt0093870	93870	RoboCop	1987	7.6	282396
tt0095765	95765	Cinema Paradiso	1988	8.5	282174
tt7975244	7975244	Jumanji: The Next Level	2019	6.7	281994
tt0118749	118749	Boogie Nights	1997	7.9	281563
tt0190332	190332	Crouching Tiger, Hidden Dragon	2000	7.9	281303
tt3450958	3450958	War for the Planet of the Apes	2017	7.4	281213
tt0111503	111503	True Lies	1994	7.3	280226
tt0837562	837562	Hotel Transylvania	2012	7.0	280216
tt1077368	1077368	Dark Shadows	2012	6.2	280131
tt5362988	5362988	Wind River	2017	7.7	279920
tt1979376	1979376	Toy Story 4	2019	7.7	279475
tt1922777	1922777	Sinister	2012	6.8	279365
tt0070735	70735	The Sting	1973	8.3	279290
tt0195714	195714	Final Destination	2000	6.7	278727
tt10838180	10838180	The Matrix Resurrections	2021	5.7	278504
tt0803096	803096	Warcraft	2016	6.7	278316
tt0286716	286716	Hulk	2003	5.6	278247
tt0075686	75686	Annie Hall	1977	8.0	277940
tt0215750	215750	Enemy at the Gates	2001	7.5	277215
tt0368447	368447	The Village	2004	6.6	277168
tt0486576	486576	Fantastic Four: Rise of the Silver Surfer	2007	5.6	277014
tt2024469	2024469	Non-Stop	2014	6.9	276321
tt0432348	432348	Saw II	2005	6.6	275904
tt0093409	93409	Lethal Weapon	1987	7.6	275839
tt1375670	1375670	Grown Ups	2010	6.0	275401
tt4046784	4046784	Maze Runner: The Scorch Trials	2015	6.3	274876
tt0083944	83944	First Blood	1982	7.7	274721
tt0221027	221027	Blow	2001	7.5	274673
tt2381941	2381941	Focus	2015	6.6	274231
tt0059578	59578	For a Few Dollars More	1965	8.2	273992
tt1931533	1931533	Seven Psychopaths	2012	7.1	273552
tt2361509	2361509	The Intern	2015	7.1	273525
tt0795421	795421	Mamma Mia!	2008	6.5	273479
tt6443346	6443346	Black Adam	2022	6.2	272974
tt0102057	102057	Hook	1991	6.8	272822
tt0072890	72890	Dog Day Afternoon	1975	8.0	272615
tt0443272	443272	Lincoln	2012	7.3	272268
tt0363547	363547	Dawn of the Dead	2004	7.3	271845
tt8332922	8332922	A Quiet Place Part II	2020	7.2	271605
tt8228288	8228288	The Platform	2019	7.0	270853
tt0113189	113189	GoldenEye	1995	7.2	269894
tt1385826	1385826	The Adjustment Bureau	2011	7.0	269866
tt0252866	252866	American Pie 2	2001	6.4	269740
tt0432283	432283	Fantastic Mr. Fox	2009	7.9	269401
tt1401152	1401152	Unknown	2011	6.8	269152
tt0251127	251127	How to Lose a Guy in 10 Days	2003	6.5	269130
tt1823672	1823672	Chappie	2015	6.8	269073
tt0429493	429493	The A-Team	2010	6.7	268717
tt0497465	497465	Vicky Cristina Barcelona	2008	7.1	268533
tt1855199	1855199	End of Watch	2012	7.6	268446
tt3235888	3235888	It Follows	2014	6.8	268074
tt6823368	6823368	Glass	2019	6.6	267744
tt0118688	118688	Batman & Robin	1997	3.8	267713
tt0448134	448134	Sunshine	2007	7.2	266790
tt1959490	1959490	Noah	2014	5.8	266754
tt0364725	364725	Dodgeball: A True Underdog Story	2004	6.7	266736
tt0309698	309698	Identity	2003	7.3	266610
tt0172156	172156	Bad Boys II	2003	6.6	266566
tt6105098	6105098	The Lion King	2019	6.8	266385
tt0112462	112462	Batman Forever	1995	5.4	266148
tt0478087	478087	21	2008	6.8	266132
tt1386703	1386703	Total Recall	2012	6.2	266031
tt1092026	1092026	Paul	2011	6.9	265754
tt0358273	358273	Walk the Line	2005	7.8	265434
tt0396171	396171	Perfume: The Story of a Murderer	2006	7.5	265397
tt0824747	824747	Changeling	2008	7.8	265023
tt3228774	3228774	Cruella	2021	7.3	264953
tt1564367	1564367	Just Go with It	2011	6.4	264774
tt1032755	1032755	RocknRolla	2008	7.2	264655
tt7713068	7713068	Birds of Prey	2020	6.1	264194
tt0119643	119643	Meet Joe Black	1998	7.2	264192
tt1706593	1706593	Chronicle	2012	7.0	264074
tt10954984	10954984	Nope	2022	6.8	263940
tt0082096	82096	Das Boot	1981	8.4	263856
tt1080016	1080016	Ice Age: Dawn of the Dinosaurs	2009	6.9	263629
tt0479884	479884	Crank	2006	6.9	263150
tt1601913	1601913	The Grey	2011	6.7	263083
tt0327597	327597	Coraline	2009	7.7	263009
tt0243155	243155	Bridget Jones's Diary	2001	6.8	262879
tt0118583	118583	Alien Resurrection	1997	6.2	262850
tt1673434	1673434	The Twilight Saga: Breaking Dawn - Part 2	2012	5.5	262437
tt8936646	8936646	Extraction	2020	6.8	262071
tt0087800	87800	A Nightmare on Elm Street	1984	7.4	261730
tt2953050	2953050	Encanto	2021	7.2	260914
tt0765443	765443	Eastern Promises	2007	7.6	260592
tt1325004	1325004	The Twilight Saga: Eclipse	2010	5.1	260330
tt0080339	80339	Airplane!	1980	7.7	260303
tt0059742	59742	The Sound of Music	1965	8.1	260153
tt0045152	45152	Singin' in the Rain	1952	8.3	260073
tt2935510	2935510	Ad Astra	2019	6.5	259924
tt0825232	825232	The Bucket List	2007	7.4	259458
tt0976051	976051	The Reader	2008	7.6	259275
tt2293640	2293640	Minions	2015	6.4	258957
tt0027977	27977	Modern Times	1936	8.5	258886
tt0985699	985699	Valkyrie	2008	7.1	258862
tt0120660	120660	Enemy of the State	1998	7.3	258505
tt3079380	3079380	Spy	2015	7.0	258408
tt0057115	57115	The Great Escape	1963	8.2	258362
tt7097896	7097896	Venom: Let There Be Carnage	2021	5.9	258132
tt2660888	2660888	Star Trek Beyond	2016	7.0	258124
tt1832382	1832382	A Separation	2011	8.3	258108
tt0080678	80678	The Elephant Man	1980	8.2	257917
tt1464335	1464335	Uncharted	2022	6.3	257778
tt1798684	1798684	Southpaw	2015	7.3	257700
tt0107818	107818	Philadelphia	1993	7.7	257603
tt0844471	844471	Cloudy with a Chance of Meatballs	2009	6.9	257244
tt5700672	5700672	Train to Busan	2016	7.6	257234
tt1211956	1211956	Escape Plan	2013	6.7	257076
tt1440129	1440129	Battleship	2012	5.8	256899
tt0118655	118655	Austin Powers: International Man of Mystery	1997	7.0	256651
tt1243957	1243957	The Tourist	2010	6.0	256143
tt2126355	2126355	San Andreas	2015	6.1	256130
tt1179904	1179904	Paranormal Activity	2007	6.3	255762
tt0092890	92890	Dirty Dancing	1987	7.0	255683
tt2704998	2704998	Game Night	2018	6.9	255067
tt4846340	4846340	Hidden Figures	2016	7.8	254612
tt1051906	1051906	The Invisible Man	2020	7.1	254492
tt2908446	2908446	The Divergent Series: Insurgent	2015	6.2	254482
tt0119282	119282	Hercules	1997	7.3	254468
tt1324999	1324999	The Twilight Saga: Breaking Dawn - Part 1	2011	4.9	253897
tt7984734	7984734	The Lighthouse	2019	7.4	253791
tt0898367	898367	The Road	2009	7.2	253729
tt0108550	108550	What's Eating Gilbert Grape	1993	7.7	253588
tt1731141	1731141	Ender's Game	2013	6.6	253374
tt1189340	1189340	The Lincoln Lawyer	2011	7.3	253361
tt4630562	4630562	The Fate of the Furious	2017	6.6	253347
tt0163978	163978	The Beach	2000	6.6	253260
tt0465234	465234	National Treasure: Book of Secrets	2007	6.5	253164
tt1212450	1212450	Lawless	2012	7.2	253161
tt0052618	52618	Ben-Hur	1959	8.1	253159
tt5442430	5442430	Life	2017	6.6	253063
tt2005151	2005151	War Dogs	2016	7.1	252962
tt0134847	134847	Pitch Black	2000	7.0	252630
tt0245712	245712	Amores Perros	2000	8.1	252502
tt0399146	399146	A History of Violence	2005	7.4	252425
tt0978764	978764	Sucker Punch	2011	6.1	252352
tt11138512	11138512	The Northman	2022	7.0	252279
tt2582782	2582782	Hell or High Water	2016	7.6	251933
tt0259324	259324	Ghost Rider	2007	5.3	251851
tt1148204	1148204	Orphan	2009	7.0	251675
tt11813216	11813216	The Banshees of Inisherin	2022	7.7	251567
